"","Tg","Tg_Detailed","Tg_Detailed_WT","FSC","SSC","Fluorescence","DC1","DC2","DC3","Size_Factor","Pseudotime","State","Type","Color","Component1","Component2","PT1","PT2","Cluster1","Cluster2","Cluster3","Cluster4","Cluster5","Total_mRNAs"
"WT_P1_D7","WT_P1","Wild_Type","WT_P1",23740,432,0,0.0438059042375322,-0.173859991317889,0.539067415154985,1,19.9172516785915,"4","Erythrocytes","#0404B4",4.47536918719684,1.12371208362842,4.30991354765774,1.07999810522917,FALSE,FALSE,FALSE,TRUE,FALSE,768161.318064514
"WT_P1_D8","WT_P1","Wild_Type","WT_P1",45527,209,0,0.00350285057233817,0.0432628829364735,0.0516312081622541,1,9.94731795264494,"1","Monocytes","#FF0000",-3.35093642845982,-3.32758382421291,-3.568809504382,-3.21227394476202,TRUE,FALSE,FALSE,FALSE,FALSE,768886.011320672
"WT_P1_D9","WT_P1","Wild_Type","WT_P1",25443,204,0,0.0511060956194904,-0.194818810456202,0.58173785408958,1,19.9172480042781,"4","Erythrocytes","#0404B4",4.60548869591648,1.15081216882325,4.36156719809638,1.10308618650696,FALSE,FALSE,FALSE,TRUE,FALSE,732503.520989723
"WT_P1_D10","WT_P1","Wild_Type","WT_P1",20491,196,0,0.050047337693661,-0.178465169467096,0.516619170418464,1,19.9172443299646,"4","Erythrocytes","#0404B4",4.42633447843917,1.10903454710726,3.85732430840932,0.810725798423847,FALSE,FALSE,FALSE,TRUE,FALSE,617214.190914275
"WT_P1_D11","WT_P1","Wild_Type","WT_P1",35876,214,0,0.0175364699457473,0.0455436141407275,0.0497672546885722,1,10.5624020274538,"1","Monocytes","#FF0000",-3.03566989077399,-2.78926861451483,-3.5944759264482,-3.24949325502565,TRUE,FALSE,FALSE,FALSE,FALSE,808356.690902392
"WT_P1_E1","WT_P1","Wild_Type","WT_P1",29728,231,0,0.0405256041760437,-0.169278576921672,0.485463618794566,1,19.4605575403111,"4","Erythrocytes","#0404B4",3.95694401320232,0.891052263703082,3.43391349000969,0.500163646643756,FALSE,FALSE,FALSE,TRUE,FALSE,675770.420992263
"WT_P1_E2","WT_P1","Wild_Type","WT_P1",31721,836,0,0.0469790891054878,-0.171268206608807,0.515763442318495,1,19.9172406556512,"4","Erythrocytes","#0404B4",4.40526802712866,1.12972607927002,3.87339375454116,0.821400555922526,FALSE,FALSE,FALSE,TRUE,FALSE,865179.851333612
"WT_P1_E3","WT_P1","Wild_Type","WT_P1",45506,621,0,-0.228555169381363,-0.180768925132327,-0.0828275720558984,1,20.7148818829634,"2","Neutrophils","#E69F00",-5.09912517277529,5.98322358495738,-3.41540064026039,3.60987540471362,FALSE,TRUE,FALSE,FALSE,FALSE,769095.375130386
"WT_P1_E4","WT_P1","Wild_Type","WT_P1",33731,271,0,0.0600330090458489,-0.159143278723364,0.474868642104973,1,19.9172369813377,"4","Erythrocytes","#0404B4",4.41352207225952,1.08199313249378,3.98492911965402,0.895458831629454,FALSE,FALSE,FALSE,TRUE,FALSE,839993.726332381
"WT_P1_E5","WT_P1","Wild_Type","WT_P1",43312,210,0,-0.052121138958912,0.210885285540838,0.11422566223968,1,1.56189828593767,"1","Monocytes","#FF0000",-8.23403643965982,-10.1431948589854,-7.22590099324456,-8.41808652779227,TRUE,FALSE,FALSE,FALSE,FALSE,806365.680105535
"WT_P1_E6","WT_P1","Wild_Type","WT_P1",27700,481,0,0.0441166477042572,-0.179729000664567,0.523798089917968,1,19.9172333070243,"4","Erythrocytes","#0404B4",4.38641067738845,1.12095543376656,3.81696517367261,0.783925370819531,FALSE,FALSE,FALSE,TRUE,FALSE,761225.239842693
"WT_P1_E8","WT_P1","Wild_Type","WT_P1",36529,160,0,0.0118780326493503,-0.00615800622382391,0.140197499542629,1,0.000187389986042563,"1","Monocytes","#FF0000",-9.32373865260804,-11.8129779672503,-8.51294668084901,-10.3820936961464,TRUE,FALSE,FALSE,FALSE,FALSE,877050.446387736
"WT_P1_E9","WT_P1","Wild_Type","WT_P1",21872,466,0,0.0585727300588619,-0.182932164102917,0.540886505899575,1,19.9172296327108,"4","Erythrocytes","#0404B4",4.44898868347512,1.06810022905454,4.00077454343377,0.905693623564039,FALSE,FALSE,FALSE,TRUE,FALSE,683385.71421565
"WT_P1_E10","WT_P1","Wild_Type","WT_P1",23297,282,0,0.0405145170027283,-0.147627566443084,0.36153064093514,1,19.3988480371085,"4","Erythrocytes","#0404B4",3.89426361618724,0.873681518347658,3.29841680464936,0.392437635506657,FALSE,FALSE,FALSE,TRUE,FALSE,309397.626421216
"WT_P1_E11","WT_P1","Wild_Type","WT_P1",33729,173,0,0.0509535021955802,-0.173184998507075,0.510557082622319,1,19.9172259583974,"4","Erythrocytes","#0404B4",4.54125257623677,1.09178485799259,4.34912171484908,1.0979423151528,FALSE,FALSE,FALSE,TRUE,FALSE,752018.111656402
"WT_P1_E12","WT_P1","Wild_Type","WT_P1",24874,255,0,0.0504003971852124,-0.174374727115671,0.500860526094071,1,19.9172222840839,"4","Erythrocytes","#0404B4",4.40116826369938,1.10430514316793,3.93732945055422,0.864054583775463,FALSE,FALSE,FALSE,TRUE,FALSE,825286.670285194
"WT_P1_F1","WT_P1","Wild_Type","WT_P1",46751,175,0,-0.0126804874635976,0.152569925752977,0.0868756932699997,1,8.77478020573122,"1","Monocytes","#FF0000",-4.12756517612472,-4.22036863808414,-4.26988517510964,-4.22140811988064,TRUE,FALSE,FALSE,FALSE,FALSE,679779.877374203
"WT_P1_F4","WT_P1","Wild_Type","WT_P1",42034,317,0,-0.225381890110627,-0.151488798734103,-0.0889689194202996,1,18.2425315552376,"2","Neutrophils","#E69F00",-3.59669027598469,4.00572903854007,-2.4092078463762,1.6202454743421,FALSE,TRUE,FALSE,FALSE,FALSE,909591.791628736
"WT_P1_F5","WT_P1","Wild_Type","WT_P1",44011,174,0,-0.00930938003129025,0.163679214060838,0.0930802056480219,1,0.858397652115931,"1","Monocytes","#FF0000",-8.59127005665258,-10.7497256789343,-7.3289897957818,-8.57664189787764,TRUE,FALSE,FALSE,FALSE,FALSE,778771.635986159
"WT_P1_F7","WT_P1","Wild_Type","WT_P1",22013,224,0,0.0252606469062077,-0.128018376830749,0.310362547193748,1,17.5697126543378,"3","HSPC","#009E73",2.24093007606151,0.356550171489818,1.71000251303417,0.284566493364937,FALSE,FALSE,TRUE,FALSE,FALSE,90619.1627620641
"WT_P1_F8","WT_P1","Wild_Type","WT_P1",41918,630,0,-0.0708205441544544,-0.0184063254481446,0.0676661322911457,1,20.4363871241579,"2","Neutrophils","#E69F00",-4.95329210351809,5.73180238404752,-3.60738158044572,3.93161013379458,FALSE,TRUE,FALSE,FALSE,FALSE,949971.052951831
"WT_P1_F11","WT_P1","Wild_Type","WT_P1",43683,226,0,-0.205063136694728,-0.138840584938104,-0.0830944876754,1,18.2768980540252,"2","Neutrophils","#E69F00",-3.62852318550828,4.02618682644157,-2.4238228146277,1.65435053047484,FALSE,TRUE,FALSE,FALSE,FALSE,942102.471029576
"WT_P1_F12","WT_P1","Wild_Type","WT_P1",45904,465,0,-0.191957483321033,-0.160596911089508,-0.033735384082368,1,18.4071738094875,"2","Neutrophils","#E69F00",-3.61998572840824,4.18810882862228,-2.46776651164607,1.75653303234611,FALSE,TRUE,FALSE,FALSE,FALSE,938041.629355035
"WT_P1_G1","WT_P1","Wild_Type","WT_P1",33552,159,0,0.0310404874620587,-0.136043708370002,0.339916692434512,1,17.4195852403981,"3","HSPC","#009E73",2.08846480169664,0.380158527351237,-0.283910837547023,0.105699924377649,FALSE,FALSE,TRUE,FALSE,FALSE,192804.629397543
"WT_P1_G3","WT_P1","Wild_Type","WT_P1",38061,172,0,0.0444530289387213,-0.158344626164607,0.451466031626334,1,19.9172186097705,"4","Erythrocytes","#0404B4",4.37956315585456,1.15684319085931,4.02461716423571,0.920734617280931,FALSE,FALSE,FALSE,TRUE,FALSE,844115.489501032
"WT_P1_G4","WT_P1","Wild_Type","WT_P1",25072,540,0,0.0487428858616347,-0.156877069379995,0.467865989874032,1,19.384128960742,"4","Erythrocytes","#0404B4",3.90711190481881,0.827942843035141,3.49756735140773,0.550645483866661,FALSE,FALSE,FALSE,TRUE,FALSE,783292.654661751
"WT_P1_G6","WT_P1","Wild_Type","WT_P1",36611,197,0,0.0504244438779249,-0.178051401293175,0.506362443301667,1,19.917214935457,"4","Erythrocytes","#0404B4",4.40230503073797,1.17797491584462,4.04057174223733,0.93058493610374,FALSE,FALSE,FALSE,TRUE,FALSE,762249.708353849
"WT_P1_G7","WT_P1","Wild_Type","WT_P1",41718,299,0,-0.21409114051593,-0.149926321660511,-0.090134181361481,1,21.3830478068788,"2","Neutrophils","#E69F00",-5.65800017071925,6.36280726030003,-4.2372038558717,4.84330007281726,FALSE,TRUE,FALSE,FALSE,FALSE,896500.059627266
"WT_P1_G8","WT_P1","Wild_Type","WT_P1",25027,457,0,0.0370274267812781,-0.178923125014805,0.502681790198126,1,19.9172112611436,"4","Erythrocytes","#0404B4",4.38839556364138,1.15447991704305,4.01665734208062,0.915762976960374,FALSE,FALSE,FALSE,TRUE,FALSE,647498.389430422
"WT_P1_G9","WT_P1","Wild_Type","WT_P1",22971,330,0,0.0463092560808814,-0.173553145357916,0.516020827133623,1,19.9172075868301,"4","Erythrocytes","#0404B4",4.37831384725941,1.1094032449146,3.92135624232168,0.853410656690688,FALSE,FALSE,FALSE,TRUE,FALSE,799657.879573203
"WT_P1_G11","WT_P1","Wild_Type","WT_P1",27307,323,0,0.0443408405879702,-0.188833284580354,0.542313775445222,1,19.9172039125167,"4","Erythrocytes","#0404B4",4.42594489089793,1.16906688235967,4.12017081936417,0.978362649695915,FALSE,FALSE,FALSE,TRUE,FALSE,822807.041119077
"WT_P1_H11","WT_P1","Wild_Type","WT_P1",20945,1803,0,0.0342074866262117,-0.138935221998779,0.35170483682523,1,19.9172002382032,"4","Erythrocytes","#0404B4",4.396377661227,1.15906476998121,4.11220915456081,0.973669378450764,FALSE,FALSE,FALSE,TRUE,FALSE,314732.913360518
"WT_P2_A1","WT_P2","Wild_Type","WT_P2",38869,73,0,0.00146238785876275,-0.0879483989046894,0.184100829668099,1,15.6549270248528,"3","HSPC","#009E73",0.331329371433862,0.23103018962279,-1.5739183943115,-0.0187279898343035,FALSE,FALSE,TRUE,FALSE,FALSE,674244.643117777
"WT_P2_A2","WT_P2","Wild_Type","WT_P2",39298,54,0,0.0158952527395211,-0.0534580393079487,0.172931814508632,1,16.3853881627984,"3","HSPC","#009E73",1.06269114808927,0.234514509042569,0.71745226380158,0.187554356471579,FALSE,FALSE,TRUE,FALSE,FALSE,616930.63111791
"WT_P2_A4","WT_P2","Wild_Type","WT_P2",44980,125,0,0.044904785773695,-0.0437862812567941,0.171216734205073,1,18.1786033731898,"3","HSPC","#009E73",2.84997064623173,0.386496623700161,2.1029398798766,0.319545599359108,FALSE,FALSE,TRUE,FALSE,FALSE,898884.032553659
"WT_P2_A6","WT_P2","Wild_Type","WT_P2",41609,63,0,0.0561096978862983,-0.17941845096944,0.541680181290783,1,19.9171965638898,"4","Erythrocytes","#0404B4",4.49776396768443,1.12239441351609,4.33368006276849,1.09103536251805,FALSE,FALSE,FALSE,TRUE,FALSE,808839.381859385
"WT_P2_A12","WT_P2","Wild_Type","WT_P2",46695,91,0,0.0507641358580665,-0.182474089606211,0.5413509232191,1,19.9171928895763,"4","Erythrocytes","#0404B4",4.3937205842362,1.11398374553101,3.86536722045069,0.816063929724968,FALSE,FALSE,FALSE,TRUE,FALSE,931613.572029831
"WT_P2_B2","WT_P2","Wild_Type","WT_P2",41899,52,0,0.0339364841549229,-0.0440656197725002,0.143095614984883,1,16.3554189640022,"3","HSPC","#009E73",1.04410637374543,0.122069615280352,0.243320635525787,0.151863597100869,FALSE,FALSE,TRUE,FALSE,FALSE,680985.786022235
"WT_P2_B4","WT_P2","Wild_Type","WT_P2",23638,103,0,0.0528451424367823,-0.19241563358937,0.536938271434659,1,19.9171892152629,"4","Erythrocytes","#0404B4",4.40477598525084,1.11864622928946,3.96118379727053,0.879880050584957,FALSE,FALSE,FALSE,TRUE,FALSE,802217.414196541
"WT_P2_B5","WT_P2","Wild_Type","WT_P2",38962,40,0,0.0527542485969651,-0.185975940167125,0.555095443495726,1,19.9171855409494,"4","Erythrocytes","#0404B4",4.48220159727547,1.15063279653815,4.25441657482124,1.05294280024241,FALSE,FALSE,FALSE,TRUE,FALSE,738040.423030523
"WT_P2_B7","WT_P2","Wild_Type","WT_P2",40443,59,0,0.0518955015192206,-0.17111045983664,0.522502194131906,1,20.8277791497841,"5","Thrombocytes","#CC79A7",5.22359644058027,-0.662346974185869,5.86125306072136,-1.12664291590368,FALSE,FALSE,FALSE,FALSE,TRUE,692286.371532241
"WT_P2_B9","WT_P2","Wild_Type","WT_P2",26210,85,0,0.0448172222212849,-0.18318167011367,0.552175777544416,1,19.9171818666359,"4","Erythrocytes","#0404B4",4.46329908136352,1.09495253572103,3.99284795413135,0.900594365316351,FALSE,FALSE,FALSE,TRUE,FALSE,678785.047620387
"WT_P2_B11","WT_P2","Wild_Type","WT_P2",27167,107,0,0.065900353623612,-0.160065284834239,0.472554993681333,1,19.9171781923225,"4","Erythrocytes","#0404B4",4.4038903031127,1.10326642962243,3.84120252895615,0.80003567256832,FALSE,FALSE,FALSE,TRUE,FALSE,806517.239783438
"WT_P2_B12","WT_P2","Wild_Type","WT_P2",24066,59,0,0.0412409691575561,-0.185665654053255,0.534211750626018,1,19.917174518009,"4","Erythrocytes","#0404B4",4.46766980684522,1.15549261946361,4.23864234680519,1.04490682546528,FALSE,FALSE,FALSE,TRUE,FALSE,855772.428002484
"WT_P2_C7","WT_P2","Wild_Type","WT_P2",45100,94,0,0.00694551890209398,-0.000365832281972914,0.106580389457832,1,12.7631983392891,"1","Monocytes","#FF0000",-2.00752352831598,-0.824158055223273,-2.68747288377859,-1.81155781080824,TRUE,FALSE,FALSE,FALSE,FALSE,740803.263717305
"WT_P2_D1","WT_P2","Wild_Type","WT_P2",27101,102,0,0.0466215679003629,-0.172000990406169,0.501360324629537,1,19.9171708436956,"4","Erythrocytes","#0404B4",4.37794046184365,1.12035480231926,3.92934644768374,0.858737726258189,FALSE,FALSE,FALSE,TRUE,FALSE,832857.708094856
"WT_P2_D3","WT_P2","Wild_Type","WT_P2",44850,96,0,0.0133680541273041,-0.0173711709660501,0.129150757768522,1,14.7483172709569,"3","HSPC","#009E73",-0.566314292876471,0.0772242840306805,-2.13089079550329,-0.772551783605864,FALSE,FALSE,TRUE,FALSE,FALSE,690711.377970258
"WT_P2_E5","WT_P2","Wild_Type","WT_P2",23823,77,0,0.0465612617193865,-0.182906683149949,0.531057215725379,1,19.9171671693821,"4","Erythrocytes","#0404B4",4.50237758509238,1.1304142462129,4.34150081955302,1.09457308335987,FALSE,FALSE,FALSE,TRUE,FALSE,626140.074082182
"WT_P2_E7","WT_P2","Wild_Type","WT_P2",37478,133,0,0.0487791710789328,-0.161976115149689,0.477750092992427,1,19.9171634950687,"4","Erythrocytes","#0404B4",4.4232935122753,1.15266362647828,4.12812900130266,0.983045220540703,FALSE,FALSE,FALSE,TRUE,FALSE,770137.072404895
"WT_P2_F2","WT_P2","Wild_Type","WT_P2",23471,77,0,0.0551110997426803,-0.17352960301892,0.51020848094378,1,19.9171598207552,"4","Erythrocytes","#0404B4",4.38146692744824,1.1133938788378,3.91336467138247,0.84807846226701,FALSE,FALSE,FALSE,TRUE,FALSE,896854.349906884
"WT_P2_F4","WT_P2","Wild_Type","WT_P2",32207,78,0,0.0172938661689236,-0.031577805815029,0.155380516477654,1,11.504595581494,"1","Monocytes","#FF0000",-2.56636955992509,-1.95949383022555,-3.3165105846736,-2.83808405496079,TRUE,FALSE,FALSE,FALSE,FALSE,526440.541804864
"WT_P2_F6","WT_P2","Wild_Type","WT_P2",43567,116,0,-0.0620476053136442,0.129741195535857,0.0481448025634312,1,12.0863170754654,"1","Monocytes","#FF0000",-2.39023602556079,-1.39133578535695,-2.93336395458507,-2.23231156196132,TRUE,FALSE,FALSE,FALSE,FALSE,802791.44318931
"WT_P2_F8","WT_P2","Wild_Type","WT_P2",28505,54,0,0.041973855498995,-0.175844299737068,0.491090427613682,1,19.9171561464418,"4","Erythrocytes","#0404B4",4.40540191717277,1.13129138518475,4.08041279228437,0.954767079375891,FALSE,FALSE,FALSE,TRUE,FALSE,694967.848830763
"WT_P2_F11","WT_P2","Wild_Type","WT_P2",23348,95,0,0.0517047902585475,-0.190081450321989,0.528220316043845,1,19.9171524721283,"4","Erythrocytes","#0404B4",4.48651038135409,1.16743674279938,4.20720495108752,1.02819005642823,FALSE,FALSE,FALSE,TRUE,FALSE,826294.246946599
"WT_P2_G1","WT_P2","Wild_Type","WT_P2",45944,143,0,-0.0888476462020509,0.222772077080253,0.0796106683697288,1,9.30912201133137,"1","Monocytes","#FF0000",-3.90470517686259,-3.72239955110689,-3.93004538192903,-3.73500565765997,TRUE,FALSE,FALSE,FALSE,FALSE,882755.559610689
"WT_P2_G3","WT_P2","Wild_Type","WT_P2",41019,139,0,0.0473580192137099,-0.168035554395127,0.47621748429091,1,19.9171487978149,"4","Erythrocytes","#0404B4",4.35965740558161,1.12514436127637,3.76847771811227,0.751389676188996,FALSE,FALSE,FALSE,TRUE,FALSE,893160.565062771
"WT_P2_G5","WT_P2","Wild_Type","WT_P2",38370,105,0,0.0439711947986995,-0.180652733649688,0.52223621598524,1,19.9171451235014,"4","Erythrocytes","#0404B4",4.42415070180815,1.15880348751535,4.10425059639531,0.968966085153428,FALSE,FALSE,FALSE,TRUE,FALSE,762219.060219892
"WT_P2_G8","WT_P2","Wild_Type","WT_P2",42590,75,0,0.0437996323612854,-0.152393389966963,0.419737742194856,1,18.6766251149466,"5","Thrombocytes","#CC79A7",3.30957715318247,0.309752282826954,3.40315517724331,0.250974718217289,FALSE,FALSE,FALSE,FALSE,TRUE,612636.185072368
"WT_P2_G10","WT_P2","Wild_Type","WT_P2",39558,26,0,0.0139469241961171,-0.0637398956125222,0.149369335652788,1,15.910289629635,"3","HSPC","#009E73",0.596302368639208,0.113074537454224,0.0624716054827018,0.1367339596594,FALSE,FALSE,TRUE,FALSE,FALSE,588394.227675386
"WT_P2_G11","WT_P2","Wild_Type","WT_P2",41990,108,0,0.0219601739057392,-0.0288935283408508,0.115249480601052,1,16.1379839339368,"3","HSPC","#009E73",0.816587089586809,0.210281560771519,-0.176532675201168,0.115259003310115,FALSE,FALSE,TRUE,FALSE,FALSE,871782.190281599
"WT_P2_H9","WT_P2","Wild_Type","WT_P2",44831,50,0,0.0154146661983653,-0.0636841269193766,0.157649963755287,1,16.4378637264955,"3","HSPC","#009E73",1.11714742708958,0.216992302896486,0.83911196462407,0.199434462391585,FALSE,FALSE,TRUE,FALSE,FALSE,634856.032994603
"WT_P2_H10","WT_P2","Wild_Type","WT_P2",41505,65,0,0.0190269573958805,-0.0762571809933893,0.180728144238219,1,17.1281224202912,"3","HSPC","#009E73",1.80592989063566,0.262581815160274,1.49751747860784,0.264231438061786,FALSE,FALSE,TRUE,FALSE,FALSE,587420.022566927
"WT_P2_H11","WT_P2","Wild_Type","WT_P2",44768,52,0,0.0113111493736909,-0.0280704950214893,0.131577877048112,1,16.2083541067914,"3","HSPC","#009E73",0.879848687382367,0.287971594466639,-0.775987251193805,0.0590827052491401,FALSE,FALSE,TRUE,FALSE,FALSE,917325.69614987
"WT_P3_A1","WT_P3","Wild_Type","WT_P3",51719,886,0,-0.196970967486375,-0.14412066810333,-0.0476804232513357,1,19.1795698991338,"2","Neutrophils","#E69F00",-4.20036717875361,4.72850959992985,-3.67843085308624,4.04266526395143,FALSE,TRUE,FALSE,FALSE,FALSE,702912.218170032
"WT_P3_A2","WT_P3","Wild_Type","WT_P3",59526,881,0,-0.159161190386556,-0.105446023121162,-0.00729702428045951,1,23.4020063655991,"2","Neutrophils","#E69F00",-7.35754477336755,7.46873933913358,-6.590510518329,7.05223140821938,FALSE,TRUE,FALSE,FALSE,FALSE,639869.109722834
"WT_P3_A3","WT_P3","Wild_Type","WT_P3",48016,1044,0,-0.0456683536708866,-0.0138505306374617,0.1132364214189,1,15.1190414296608,"2","Neutrophils","#E69F00",-2.27126174735657,1.17887967649831,-2.25007832787703,-1.00358962575303,FALSE,TRUE,FALSE,FALSE,FALSE,627328.751132928
"WT_P3_A8","WT_P3","Wild_Type","WT_P3",52069,997,0,-0.20095012118759,-0.143332595008395,-0.0272867126611883,1,22.0230274360805,"2","Neutrophils","#E69F00",-6.16317364334477,6.75281024856641,-6.08315354816391,6.712768370075,FALSE,TRUE,FALSE,FALSE,FALSE,700943.684044478
"WT_P3_A11","WT_P3","Wild_Type","WT_P3",53372,887,0,-0.182431088872999,-0.117791151560138,-0.0149687978677459,1,22.9202072915387,"2","Neutrophils","#E69F00",-6.89640943491522,7.2698992718686,-6.55799403915965,7.03112325865569,FALSE,TRUE,FALSE,FALSE,FALSE,709088.368678313
"WT_P3_A12","WT_P3","Wild_Type","WT_P3",58113,911,0,-0.195323774043187,-0.152750903648628,-0.0262262663076726,1,23.4020026912856,"2","Neutrophils","#E69F00",-7.35963884418688,7.58740139928042,-5.82328814453715,6.51141484867203,FALSE,TRUE,FALSE,FALSE,FALSE,706063.456798212
"WT_P3_B1","WT_P3","Wild_Type","WT_P3",50093,928,0,-0.0560796265309361,-0.00359848795466891,0.077136947046424,1,15.2598717951251,"2","Neutrophils","#E69F00",-2.30626828047343,1.31628479490761,-2.27020083404764,-1.04208760674104,FALSE,TRUE,FALSE,FALSE,FALSE,684730.678021281
"WT_P3_B2","WT_P3","Wild_Type","WT_P3",62073,865,0,-0.208120123697541,-0.10136650877041,-0.0425779778810969,1,23.380747580467,"2","Neutrophils","#E69F00",-7.43224589253543,7.27278914190681,-6.91146887999045,7.25916620994987,FALSE,TRUE,FALSE,FALSE,FALSE,711623.522249412
"WT_P3_B12","WT_P3","Wild_Type","WT_P3",50267,1181,0,-0.0569789323865496,-0.0154221879970072,0.0825386390922134,1,14.3350264409723,"2","Neutrophils","#E69F00",-1.90038093720023,0.480791190824272,-2.31054337356672,-1.11906533325799,FALSE,TRUE,FALSE,FALSE,FALSE,687551.222899337
"WT_P3_C1","WT_P3","Wild_Type","WT_P3",60293,850,0,-0.154266997722255,-0.148363435230257,0.00449687946686,1,19.3271822892459,"2","Neutrophils","#E69F00",-4.1755911057245,4.92949067174616,-2.69729835891902,2.25742744067203,FALSE,TRUE,FALSE,FALSE,FALSE,701194.309015541
"WT_P3_C2","WT_P3","Wild_Type","WT_P3",54516,971,0,-0.178728258159213,-0.151264705372169,-0.0303214903311202,1,20.9656917372571,"2","Neutrophils","#E69F00",-5.28818871175635,6.15374880457986,-3.94832155856709,4.44131619521152,FALSE,TRUE,FALSE,FALSE,FALSE,709350.540778414
"WT_P3_C12","WT_P3","Wild_Type","WT_P3",52297,876,0,-0.24766302867347,-0.180497061453117,-0.12672070828745,1,21.447252251224,"2","Neutrophils","#E69F00",-5.60259894554043,6.52561407985941,-4.8610486222202,5.6330761718971,FALSE,TRUE,FALSE,FALSE,FALSE,911169.26380248
"WT_P3_D2","WT_P3","Wild_Type","WT_P3",62000,895,0,-0.148638522987563,-0.12792982592998,0.0154358975986326,1,23.3801741384613,"2","Neutrophils","#E69F00",-7.26207769725344,7.55543125477052,-5.85574299864591,6.53824520046058,FALSE,TRUE,FALSE,FALSE,FALSE,697518.526235095
"WT_P3_E2","WT_P3","Wild_Type","WT_P3",62165,874,0,-0.198759421000668,-0.151155802326385,-0.0517415651470481,1,21.3759245761993,"2","Neutrophils","#E69F00",-5.69572643357808,6.30966914968122,-4.34447261430405,4.98858328616699,FALSE,TRUE,FALSE,FALSE,FALSE,735590.781754031
"WT_P3_E11","WT_P3","Wild_Type","WT_P3",62146,953,0,-0.237093837141314,-0.178947959396791,-0.0898837517135001,1,22.9272195473793,"2","Neutrophils","#E69F00",-6.89365061888575,7.28678931111249,-5.66102213710054,6.37499840069007,FALSE,TRUE,FALSE,FALSE,FALSE,782632.414518877
"WT_P3_F1","WT_P3","Wild_Type","WT_P3",63812,840,0,-0.198470193537451,-0.15003055082267,-0.0202930675361956,1,20.8052436165822,"2","Neutrophils","#E69F00",-5.1856317962517,6.02394918263301,-3.93015572659069,4.41555260345725,FALSE,TRUE,FALSE,FALSE,FALSE,675272.994989041
"WT_P3_F2","WT_P3","Wild_Type","WT_P3",60349,977,0,-0.20755591561027,-0.163426902425439,-0.0520348224748172,1,22.6884072176326,"2","Neutrophils","#E69F00",-6.63130583712122,7.25636303075365,-5.41202776493157,6.15625669791773,FALSE,TRUE,FALSE,FALSE,FALSE,723232.1962434
"WT_P3_G2","WT_P3","Wild_Type","WT_P3",50036,882,0,-0.177798459825145,-0.0921985995803472,-0.0504086523535498,1,22.5914502481542,"2","Neutrophils","#E69F00",-6.7299306239046,6.92460213130651,-6.44350296377501,6.95722055900968,FALSE,TRUE,FALSE,FALSE,FALSE,727774.330054919
"WT_P3_G3","WT_P3","Wild_Type","WT_P3",53328,876,0,-0.0481813759872033,-0.010095239503282,0.0911058469417682,1,14.5496834820519,"2","Neutrophils","#E69F00",-2.01716960922236,0.667133666167616,-2.29034482459629,-1.08058945024357,FALSE,TRUE,FALSE,FALSE,FALSE,605090.663698711
"WT_P3_G10","WT_P3","Wild_Type","WT_P3",60246,938,0,-0.205461440168955,-0.137691805383812,-0.0488153189205836,1,23.4019990169722,"2","Neutrophils","#E69F00",-7.50821482577688,7.56953050443965,-7.09832989658867,7.3795786106015,FALSE,TRUE,FALSE,FALSE,FALSE,682492.84489533
"WT_P3_H8","WT_P3","Wild_Type","WT_P3",48975,1114,0,-0.201411133926169,-0.137892623697983,-0.0576243730330007,1,20.7278733727493,"2","Neutrophils","#E69F00",-5.19631744553171,5.89843286780006,-4.43406438184212,5.10804663039122,FALSE,TRUE,FALSE,FALSE,FALSE,763292.204041386
"WT_P3_H11","WT_P3","Wild_Type","WT_P3",56912,1062,0,-0.204721937737197,-0.1453694262255,-0.0453469322137047,1,22.3129640453341,"2","Neutrophils","#E69F00",-6.3901211846514,6.93478351393214,-6.05040457086238,6.68920773437333,FALSE,TRUE,FALSE,FALSE,FALSE,732548.346761143
"WT_P5_A1","WT_P5","Wild_Type","WT_P5",50194,45,0,0.00268619048266858,0.0267579690989779,0.0993540448650402,1,16.4319686257533,"3","HSPC","#009E73",1.10810471380223,0.249234835636522,-1.08528942562139,0.0286101432004683,FALSE,FALSE,TRUE,FALSE,FALSE,920972.484894705
"WT_P5_A2","WT_P5","Wild_Type","WT_P5",48670,103,0,0.0600926252466304,-0.144585778475715,0.462657657116372,1,19.917141449188,"4","Erythrocytes","#0404B4",4.4705694388078,1.14114586408801,4.24652044579614,1.04894756707688,FALSE,FALSE,FALSE,TRUE,FALSE,984813.949103766
"WT_P5_A3","WT_P5","Wild_Type","WT_P5",51372,125,0,0.0592497393450231,-0.103762287364182,0.337174503672974,1,19.3662676881269,"4","Erythrocytes","#0404B4",3.89163536577455,0.818952742370294,3.5213767660824,0.569350984031461,FALSE,FALSE,FALSE,TRUE,FALSE,960054.240655553
"WT_P5_A4","WT_P5","Wild_Type","WT_P5",53094,122,0,0.0644051458624886,-0.096138049607504,0.331132525607526,1,19.0906929281566,"4","Erythrocytes","#0404B4",3.65156014083887,0.681663360633133,3.25858224430923,0.360813693948083,FALSE,FALSE,FALSE,TRUE,FALSE,999042.554233168
"WT_P5_A5","WT_P5","Wild_Type","WT_P5",57046,102,0,0.056830913171202,-0.0855462115851894,0.356921091018207,1,18.9505242369959,"5","Thrombocytes","#CC79A7",3.56221394768235,0.196283943261871,3.31602495094574,0.310036379773872,FALSE,FALSE,FALSE,FALSE,TRUE,980193.215001368
